timestamp,open,high,low,close,volume
2024-01-05T06:00:00+00:00,153.797210,153.797900,153.767420,153.784200,746.97
2024-01-05T07:00:00+00:00,153.784200,153.998210,153.771660,153.926360,1262.46
2024-01-05T08:00:00+00:00,153.926360,153.934670,153.855660,153.894280,669.78
2024-01-05T09:00:00+00:00,153.894280,153.980320,153.830290,153.903610,621.92
2024-01-05T10:00:00+00:00,153.903610,153.937570,153.877280,153.917570,673.24
2024-01-05T11:00:00+00:00,153.917570,153.993380,153.749410,153.807430,1143.33
2024-01-05T12:00:00+00:00,153.807430,153.888360,153.781280,153.827480,659.10
2024-01-05T13:00:00+00:00,153.827480,153.928150,153.741740,153.881730,894.04
2024-01-05T14:00:00+00:00,153.881730,153.896050,153.808270,153.854460,709.49
2024-01-05T15:00:00+00:00,153.854460,153.941800,153.848280,153.917110,936.56
2024-01-05T16:00:00+00:00,153.917110,153.942250,153.875920,153.895030,709.23
2024-01-05T17:00:00+00:00,153.895030,153.918510,153.769690,153.802170,1151.26
2024-01-05T18:00:00+00:00,153.802170,153.834500,153.761050,153.812980,706.65
2024-01-05T19:00:00+00:00,153.812980,153.848280,153.710120,153.771540,751.73
2024-01-05T20:00:00+00:00,153.771540,153.819970,153.737060,153.763130,618.33
2024-01-05T21:00:00+00:00,153.763130,153.804570,153.716030,153.760310,583.33
2024-01-05T22:00:00+00:00,153.760310,153.806860,153.704960,153.774900,733.68
2024-01-05T23:00:00+00:00,153.774900,153.923010,153.723030,153.860880,1069.96
2024-01-06T00:00:00+00:00,153.860880,153.978920,153.832640,153.896000,711.12
2024-01-06T01:00:00+00:00,153.896000,153.999560,153.882710,153.987730,1051.22
2024-01-06T02:00:00+00:00,153.987730,153.992020,153.899510,153.933840,801.38
2024-01-06T03:00:00+00:00,153.933840,154.011030,153.905790,153.939640,572.87
2024-01-06T04:00:00+00:00,153.939640,154.048480,153.894590,154.041050,1043.04
2024-01-06T05:00:00+00:00,154.041050,154.124780,153.968680,154.117810,1031.26
2024-01-06T06:00:00+00:00,154.117810,154.121530,154.080430,154.116360,520.70
2024-01-06T07:00:00+00:00,154.116360,154.165310,154.082550,154.146100,820.13
2024-01-06T08:00:00+00:00,154.146100,154.390940,154.144950,154.296370,1576.06
2024-01-06T09:00:00+00:00,154.296370,154.390950,154.134120,154.192940,886.73
2024-01-06T10:00:00+00:00,154.192940,154.205700,154.169590,154.205010,767.93
2024-01-06T11:00:00+00:00,154.205010,154.294980,154.156340,154.265330,1069.04
2024-01-06T12:00:00+00:00,154.265330,154.336410,154.185790,154.301690,873.55
2024-01-06T13:00:00+00:00,154.301690,154.468500,154.187050,154.432100,1428.22
2024-01-06T14:00:00+00:00,154.432100,154.573250,154.419690,154.472610,997.48
2024-01-06T15:00:00+00:00,154.472610,154.512310,154.413780,154.446490,633.81
2024-01-06T16:00:00+00:00,154.446490,154.489450,154.435230,154.476590,825.20
2024-01-06T17:00:00+00:00,154.476590,154.626540,154.387340,154.583680,1362.74
2024-01-06T18:00:00+00:00,154.583680,154.641620,154.509680,154.573010,588.89
2024-01-06T19:00:00+00:00,154.573010,154.668260,154.560500,154.667930,1253.91
2024-01-06T20:00:00+00:00,154.667930,154.808230,154.663540,154.767330,1237.99
2024-01-06T21:00:00+00:00,154.767330,154.772860,154.624720,154.654480,1086.39
2024-01-06T22:00:00+00:00,154.654480,154.735100,154.505750,154.547010,928.74
2024-01-06T23:00:00+00:00,154.547010,154.607200,154.452570,154.533660,637.51
2024-01-07T00:00:00+00:00,154.533660,154.588050,154.416270,154.447530,818.37
2024-01-07T01:00:00+00:00,154.447530,154.515530,154.298960,154.352220,1022.64
2024-01-07T02:00:00+00:00,154.352220,154.508510,154.304340,154.440470,1270.58
2024-01-07T03:00:00+00:00,154.440470,154.471930,154.361840,154.375960,713.03
2024-01-07T04:00:00+00:00,154.375960,154.461050,154.235480,154.301770,850.61
2024-01-07T05:00:00+00:00,154.301770,154.346410,154.292250,154.340560,854.01
2024-01-07T06:00:00+00:00,154.340560,154.493680,154.258300,154.435480,1168.06
2024-01-07T07:00:00+00:00,154.435480,154.482380,154.366390,154.448630,872.64
2024-01-07T08:00:00+00:00,154.448630,154.481220,154.400640,154.462720,846.09
2024-01-07T09:00:00+00:00,154.462720,154.503930,154.335930,154.386830,931.46
2024-01-07T10:00:00+00:00,154.386830,154.403370,154.306650,154.375900,723.43
2024-01-07T11:00:00+00:00,154.375900,154.483950,154.301250,154.460570,1204.01
2024-01-07T12:00:00+00:00,154.460570,154.681750,154.396360,154.626040,1513.32
2024-01-07T13:00:00+00:00,154.626040,154.631200,154.576700,154.595870,611.51
2024-01-07T14:00:00+00:00,154.595870,154.598740,154.417390,154.497860,1019.36
2024-01-07T15:00:00+00:00,154.497860,154.516750,154.298420,154.377100,984.37
2024-01-07T16:00:00+00:00,154.377100,154.430090,154.359600,154.366330,642.29
2024-01-07T17:00:00+00:00,154.366330,154.445060,154.301580,154.393720,947.86
2024-01-07T18:00:00+00:00,154.393720,154.454690,154.350730,154.414080,779.80
2024-01-07T19:00:00+00:00,154.414080,154.444280,154.281600,154.313240,1063.97
2024-01-07T20:00:00+00:00,154.313240,154.451730,154.293240,154.397950,1219.35
2024-01-07T21:00:00+00:00,154.397950,154.472220,154.350970,154.354310,650.40
2024-01-07T22:00:00+00:00,154.354310,154.355780,154.294620,154.297040,731.61
2024-01-07T23:00:00+00:00,154.297040,154.339800,154.223040,154.282900,739.25
2024-01-08T00:00:00+00:00,154.282900,154.283810,154.198810,154.213030,716.85
2024-01-08T01:00:00+00:00,154.213030,154.223180,154.183330,154.210370,746.08
2024-01-08T02:00:00+00:00,154.210370,154.235570,154.147640,154.207110,765.17
2024-01-08T03:00:00+00:00,154.207110,154.311950,154.149300,154.251190,879.78
2024-01-08T04:00:00+00:00,154.251190,154.283650,154.223180,154.228840,591.92
2024-01-08T05:00:00+00:00,154.228840,154.306020,154.213480,154.246740,786.53
2024-01-08T06:00:00+00:00,154.246740,154.252910,154.221980,154.250680,851.69
2024-01-08T07:00:00+00:00,154.250680,154.277120,154.220120,154.264980,751.30
2024-01-08T08:00:00+00:00,154.264980,154.291500,154.198230,154.219400,683.64
2024-01-08T09:00:00+00:00,154.219400,154.239040,154.101560,154.154120,880.01
2024-01-08T10:00:00+00:00,154.154120,154.304020,154.064680,154.278130,1298.00
2024-01-08T11:00:00+00:00,154.278130,154.330580,154.237800,154.298080,930.31
2024-01-08T12:00:00+00:00,154.298080,154.303740,154.188300,154.219150,844.75
2024-01-08T13:00:00+00:00,154.219150,154.301700,154.164170,154.238860,766.26
2024-01-08T14:00:00+00:00,154.238860,154.265920,154.199680,154.212080,557.80
2024-01-08T15:00:00+00:00,154.212080,154.224820,154.169570,154.201130,664.88
2024-01-08T16:00:00+00:00,154.201130,154.239590,154.042850,154.081430,1119.73
2024-01-08T17:00:00+00:00,154.081430,154.120590,154.007280,154.063420,686.27
2024-01-08T18:00:00+00:00,154.063420,154.137540,154.050190,154.114450,1037.79
2024-01-08T19:00:00+00:00,154.114450,154.150700,154.066170,154.129810,837.67
2024-01-08T20:00:00+00:00,154.129810,154.131290,154.083900,154.105710,594.68
2024-01-08T21:00:00+00:00,154.105710,154.156380,154.076800,154.129660,880.03
2024-01-08T22:00:00+00:00,154.129660,154.180980,153.816470,153.918180,1617.18
2024-01-08T23:00:00+00:00,153.918180,153.985100,153.800200,153.853810,779.11
2024-01-09T00:00:00+00:00,153.853810,153.917680,153.712480,153.737830,1047.96
2024-01-09T01:00:00+00:00,153.737830,153.838010,153.701230,153.762880,795.23
2024-01-09T02:00:00+00:00,153.762880,153.825630,153.688600,153.778270,866.52
2024-01-09T03:00:00+00:00,153.778270,153.778290,153.658640,153.684330,1020.29
2024-01-09T04:00:00+00:00,153.684330,153.764890,153.541660,153.574530,1075.90
2024-01-09T05:00:00+00:00,153.574530,153.737620,153.563660,153.722940,1542.16
2024-01-09T06:00:00+00:00,153.722940,153.805050,153.556900,153.621320,912.58
2024-01-09T07:00:00+00:00,153.621320,153.712710,153.609960,153.679370,951.64
2024-01-09T08:00:00+00:00,153.679370,153.713550,153.679110,153.685770,756.77
2024-01-09T09:00:00+00:00,153.685770,153.723680,153.636180,153.659490,556.27
2024-01-09T10:00:00+00:00,153.659490,153.666480,153.603460,153.622330,606.53
2024-01-09T11:00:00+00:00,153.622330,153.694940,153.620330,153.689390,978.59
2024-01-09T12:00:00+00:00,153.689390,153.834680,153.641920,153.833500,1380.80
2024-01-09T13:00:00+00:00,153.833500,153.887870,153.795990,153.871910,908.29
2024-01-09T14:00:00+00:00,153.871910,153.981760,153.838820,153.908780,1012.81
2024-01-09T15:00:00+00:00,153.908780,153.960960,153.905670,153.923450,785.75
2024-01-09T16:00:00+00:00,153.923450,153.972460,153.857640,153.858810,696.83
2024-01-09T17:00:00+00:00,153.858810,153.861810,153.647990,153.727680,1146.23
2024-01-09T18:00:00+00:00,153.727680,153.780600,153.689230,153.765040,952.04
2024-01-09T19:00:00+00:00,153.765040,153.812040,153.731830,153.747320,921.72
2024-01-09T20:00:00+00:00,153.747320,153.920020,153.721710,153.864040,962.96
2024-01-09T21:00:00+00:00,153.864040,153.906900,153.827040,153.886360,690.05
2024-01-09T22:00:00+00:00,153.886360,154.118030,153.875960,154.041880,1224.32
2024-01-09T23:00:00+00:00,154.041880,154.074170,153.964220,154.030020,761.86
2024-01-10T00:00:00+00:00,154.030020,154.127540,154.018820,154.092480,731.00
2024-01-10T01:00:00+00:00,154.092480,154.215870,154.075230,154.167530,740.84
2024-01-10T02:00:00+00:00,154.167530,154.269720,154.126650,154.218950,716.52
2024-01-10T03:00:00+00:00,154.218950,154.239330,154.134960,154.197460,800.59
2024-01-10T04:00:00+00:00,154.197460,154.265570,154.172710,154.225780,698.93
2024-01-10T05:00:00+00:00,154.225780,154.251820,154.224610,154.249150,635.15
2024-01-10T06:00:00+00:00,154.249150,154.275560,154.175430,154.214470,962.02
2024-01-10T07:00:00+00:00,154.214470,154.377280,154.152150,154.343290,1152.10
2024-01-10T08:00:00+00:00,154.343290,154.427100,154.276280,154.361050,698.29
2024-01-10T09:00:00+00:00,154.361050,154.577970,154.335640,154.571000,1452.88
2024-01-10T10:00:00+00:00,154.571000,154.601950,154.502270,154.529950,922.67
2024-01-10T11:00:00+00:00,154.529950,154.657300,154.491490,154.636750,918.37
2024-01-10T12:00:00+00:00,154.636750,154.725360,154.589280,154.721470,976.93
2024-01-10T13:00:00+00:00,154.721470,154.792250,154.683430,154.709500,775.22
2024-01-10T14:00:00+00:00,154.709500,154.816840,154.672040,154.778880,880.54
2024-01-10T15:00:00+00:00,154.778880,154.849090,154.754950,154.825590,631.17
2024-01-10T16:00:00+00:00,154.825590,154.957980,154.772350,154.950970,1159.29
2024-01-10T17:00:00+00:00,154.950970,155.090320,154.927050,155.049990,879.53
2024-01-10T18:00:00+00:00,155.049990,155.062600,155.000720,155.030180,745.65
2024-01-10T19:00:00+00:00,155.030180,155.056300,154.864750,154.930420,1272.01
2024-01-10T20:00:00+00:00,154.930420,154.949940,154.873400,154.910470,817.30
2024-01-10T21:00:00+00:00,154.910470,154.984900,154.793450,154.808870,1293.69
2024-01-10T22:00:00+00:00,154.808870,154.946100,154.794570,154.940040,1189.60
2024-01-10T23:00:00+00:00,154.940040,154.954610,154.781190,154.824550,1250.71
2024-01-11T00:00:00+00:00,154.824550,154.869220,154.801100,154.842720,699.23
2024-01-11T01:00:00+00:00,154.842720,154.868380,154.701560,154.768780,1094.33
2024-01-11T02:00:00+00:00,154.768780,154.839350,154.712910,154.784640,653.79
2024-01-11T03:00:00+00:00,154.784640,154.825940,154.745800,154.770220,804.05
2024-01-11T04:00:00+00:00,154.770220,154.866840,154.624060,154.702690,1130.88
2024-01-11T05:00:00+00:00,154.702690,154.790310,154.654190,154.787310,884.85
2024-01-11T06:00:00+00:00,154.787310,154.831820,154.750660,154.829210,661.90
2024-01-11T07:00:00+00:00,154.829210,154.929880,154.758720,154.890550,780.97
2024-01-11T08:00:00+00:00,154.890550,154.910210,154.883560,154.890910,764.74
2024-01-11T09:00:00+00:00,154.890910,154.937760,154.793960,154.865320,875.38
2024-01-11T10:00:00+00:00,154.865320,154.921130,154.703140,154.785340,1123.67
2024-01-11T11:00:00+00:00,154.785340,154.974100,154.749170,154.870900,853.07
2024-01-11T12:00:00+00:00,154.870900,154.930070,154.766730,154.797960,1085.34
2024-01-11T13:00:00+00:00,154.797960,154.801230,154.680280,154.734530,1095.05
2024-01-11T14:00:00+00:00,154.734530,154.909400,154.707680,154.816120,807.26
2024-01-11T15:00:00+00:00,154.816120,154.904250,154.741970,154.831600,576.40
2024-01-11T16:00:00+00:00,154.831600,154.849230,154.754910,154.773840,990.76
2024-01-11T17:00:00+00:00,154.773840,154.775490,154.731660,154.754080,827.97
2024-01-11T18:00:00+00:00,154.754080,154.802830,154.626780,154.673010,1056.64
2024-01-11T19:00:00+00:00,154.673010,154.757580,154.664970,154.705250,649.16
2024-01-11T20:00:00+00:00,154.705250,154.757090,154.697410,154.745750,659.73
2024-01-11T21:00:00+00:00,154.745750,154.776830,154.737830,154.739930,764.58
2024-01-11T22:00:00+00:00,154.739930,154.797260,154.707920,154.787780,707.20
2024-01-11T23:00:00+00:00,154.787780,154.874580,154.732900,154.818920,669.04
2024-01-12T00:00:00+00:00,154.818920,154.841110,154.801040,154.827230,635.58
2024-01-12T01:00:00+00:00,154.827230,154.982220,154.798270,154.909290,927.61
2024-01-12T02:00:00+00:00,154.909290,154.937000,154.884830,154.922530,612.63
2024-01-12T03:00:00+00:00,154.922530,154.938850,154.846280,154.876350,950.21
2024-01-12T04:00:00+00:00,154.876350,154.902030,154.833410,154.880190,708.79
2024-01-12T05:00:00+00:00,154.880190,154.919770,154.806820,154.822310,1042.15
2024-01-12T06:00:00+00:00,154.822310,155.027330,154.768980,154.951000,1147.43
2024-01-12T07:00:00+00:00,154.951000,155.065750,154.905410,155.034600,815.15
2024-01-12T08:00:00+00:00,155.034600,155.107170,155.033000,155.074160,664.79
2024-01-12T09:00:00+00:00,155.074160,155.165490,154.996860,155.149630,887.38
2024-01-12T10:00:00+00:00,155.149630,155.369430,155.114140,155.338400,1476.67
2024-01-12T11:00:00+00:00,155.338400,155.397690,155.281050,155.312970,818.35
2024-01-12T12:00:00+00:00,155.312970,155.364460,155.240580,155.275390,863.53
2024-01-12T13:00:00+00:00,155.275390,155.489750,155.190620,155.398530,1048.72
2024-01-12T14:00:00+00:00,155.398530,155.444300,155.269160,155.313910,1182.14
2024-01-12T15:00:00+00:00,155.313910,155.397930,155.291270,155.362470,703.18
2024-01-12T16:00:00+00:00,155.362470,155.379110,155.334920,155.354000,732.91
2024-01-12T17:00:00+00:00,155.354000,155.394600,155.337340,155.391380,578.97
2024-01-12T18:00:00+00:00,155.391380,155.428980,155.347250,155.359670,994.39
2024-01-12T19:00:00+00:00,155.359670,155.389320,155.332070,155.367830,638.07
2024-01-12T20:00:00+00:00,155.367830,155.455720,155.316090,155.385860,719.18
2024-01-12T21:00:00+00:00,155.385860,155.396130,155.306220,155.320830,1164.24
2024-01-12T22:00:00+00:00,155.320830,155.404440,155.317640,155.394950,817.95
2024-01-12T23:00:00+00:00,155.394950,155.659060,155.380590,155.550600,1253.20
2024-01-13T00:00:00+00:00,155.550600,155.567740,155.542320,155.550880,711.60
2024-01-13T01:00:00+00:00,155.550880,155.658470,155.510050,155.576100,579.54
2024-01-13T02:00:00+00:00,155.576100,155.645440,155.541220,155.588660,662.44
2024-01-13T03:00:00+00:00,155.588660,155.654320,155.394620,155.479800,1364.67
2024-01-13T04:00:00+00:00,155.479800,155.569540,155.464000,155.536820,645.62
2024-01-13T05:00:00+00:00,155.536820,155.726130,155.461470,155.664220,1096.91
2024-01-13T06:00:00+00:00,155.664220,155.868310,155.573080,155.771290,921.77
2024-01-13T07:00:00+00:00,155.771290,155.961070,155.719010,155.909700,1158.90
2024-01-13T08:00:00+00:00,155.909700,155.996790,155.846790,155.898650,746.08
2024-01-13T09:00:00+00:00,155.898650,155.937090,155.824520,155.839490,975.40
2024-01-13T10:00:00+00:00,155.839490,155.886300,155.750670,155.810500,920.68
2024-01-13T11:00:00+00:00,155.810500,155.814570,155.772250,155.788660,945.82
2024-01-13T12:00:00+00:00,155.788660,155.790820,155.756580,155.772570,819.94
2024-01-13T13:00:00+00:00,155.772570,155.785450,155.590970,155.638950,1341.30
2024-01-13T14:00:00+00:00,155.638950,155.673160,155.627460,155.666030,661.24
2024-01-13T15:00:00+00:00,155.666030,155.731800,155.627240,155.696370,572.05
2024-01-13T16:00:00+00:00,155.696370,155.983910,155.663720,155.865170,1232.66
2024-01-13T17:00:00+00:00,155.865170,156.087970,155.822130,156.023020,1215.78
2024-01-13T18:00:00+00:00,156.023020,156.136150,156.005890,156.078830,752.71
2024-01-13T19:00:00+00:00,156.078830,156.189060,156.034060,156.135350,711.09
2024-01-13T20:00:00+00:00,156.135350,156.222060,156.055010,156.153370,724.57
2024-01-13T21:00:00+00:00,156.153370,156.225280,156.115880,156.201510,790.41
2024-01-13T22:00:00+00:00,156.201510,156.394940,156.153980,156.342860,1246.53
2024-01-13T23:00:00+00:00,156.342860,156.522850,156.251230,156.486300,1111.38
2024-01-14T00:00:00+00:00,156.486300,156.625000,156.469560,156.596400,1007.94
2024-01-14T01:00:00+00:00,156.596400,156.662360,156.501080,156.585020,774.55
2024-01-14T02:00:00+00:00,156.585020,156.863750,156.501310,156.802090,1467.85
2024-01-14T03:00:00+00:00,156.802090,156.918910,156.540480,156.591960,1719.00
2024-01-14T04:00:00+00:00,156.591960,156.805630,156.528470,156.766400,1385.52
2024-01-14T05:00:00+00:00,156.766400,156.805200,156.641270,156.717060,1049.81
2024-01-14T06:00:00+00:00,156.717060,156.783510,156.678910,156.768980,670.02
2024-01-14T07:00:00+00:00,156.768980,156.925290,156.676980,156.829190,748.60
2024-01-14T08:00:00+00:00,156.829190,156.837990,156.813410,156.825060,845.30
2024-01-14T09:00:00+00:00,156.825060,156.862230,156.807870,156.842410,710.32
2024-01-14T10:00:00+00:00,156.842410,156.937450,156.779920,156.937130,1005.28
2024-01-14T11:00:00+00:00,156.937130,157.056190,156.915320,157.016910,916.29
2024-01-14T12:00:00+00:00,157.016910,157.121510,156.985180,157.096610,821.99
2024-01-14T13:00:00+00:00,157.096610,157.174310,156.924700,156.956130,1452.95
2024-01-14T14:00:00+00:00,156.956130,157.096580,156.949180,157.022650,771.66
2024-01-14T15:00:00+00:00,157.022650,157.163040,156.933700,157.105630,934.38
2024-01-14T16:00:00+00:00,157.105630,157.158510,157.071430,157.119780,763.58
2024-01-14T17:00:00+00:00,157.119780,157.147950,157.060390,157.108350,748.32
2024-01-14T18:00:00+00:00,157.108350,157.172070,156.991550,157.013400,1292.94
2024-01-14T19:00:00+00:00,157.013400,157.098850,157.003690,157.096680,958.07
2024-01-14T20:00:00+00:00,157.096680,157.097540,156.979780,157.045140,907.29
2024-01-14T21:00:00+00:00,157.045140,157.099120,157.013490,157.029200,829.82
2024-01-14T22:00:00+00:00,157.029200,157.137700,156.959020,157.117280,961.51
2024-01-14T23:00:00+00:00,157.117280,157.348610,157.071730,157.280320,1235.44
2024-01-15T00:00:00+00:00,157.280320,157.506760,157.219950,157.425660,1263.18
2024-01-15T01:00:00+00:00,157.425660,157.590880,157.383660,157.530440,912.74
